Year,Measure,Sex,OrgCode,Admissions,Stand_Admissions_Rate,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000075,90,33,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000076,35,21,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000077,40,16,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000078,20,11,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000079,70,12,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000080,20,9,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000081,35,20,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000082,60,20,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000083,35,15,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000084,55,21,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000085,,3,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000086,10,2,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000087,10,8,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000088,40,20,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000089,75,14,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000090,10,6,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000091,30,22,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000092,95,31,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000097,10,3,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000098,115,37,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000099,15,7,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000100,15,7,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000101,35,8,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000102,40,23,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000103,10,4,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000104,90,34,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000105,30,14,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000106,10,3,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000107,50,18,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000108,70,11,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000109,,4,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000113,30,10,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000115,15,6,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000116,65,28,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000117,10,3,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000118,25,11,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000119,20,13,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000120,35,17,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000121,10,6,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000122,15,11,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000124,15,8,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000126,60,29,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000127,20,11,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000128,90,26,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000129,85,11,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000130,45,16,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000132,25,8,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000133,,3,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000134,15,11,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000135,10,4,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000136,40,6,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000137,55,29,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000138,25,8,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000139,40,23,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000140,15,9,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000141,20,8,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000142,,4,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000143,25,10,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000144,115,26,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000145,,6,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000146,40,7,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000147,75,23,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000150,65,12,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000151,15,8,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000152,25,9,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000153,20,9,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000154,65,32,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000156,35,18,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000157,,5,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000161,25,17,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000162,85,32,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000163,55,38,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000164,25,9,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000165,10,7,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000166,50,17,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000167,50,24,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000168,10,6,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000169,55,10,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000170,10,7,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000171,150,47,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000172,10,7,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000173,25,16,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000174,10,3,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000175,95,39,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000176,105,38,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000177,50,17,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000178,20,19,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000179,25,13,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000180,35,31,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000181,20,9,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000182,15,5,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000183,80,45,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000184,20,17,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000185,20,10,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000186,15,5,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000187,,3,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000188,,1,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000189,,1,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000190,15,5,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000191,70,27,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000192,25,10,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000193,40,13,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000194,10,6,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000195,35,17,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000196,,2,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000197,30,11,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000198,85,16,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000199,45,9,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000200,,6,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000201,15,4,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000202,40,17,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000203,15,8,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000204,15,7,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000205,30,9,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000206,45,10,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000208,10,3,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000210,65,25,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000211,20,21,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000212,75,15,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000213,85,18,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000214,35,17,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000215,15,5,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000217,20,5,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000218,10,6,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000219,15,6,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000220,275,27,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000221,95,20,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000222,80,9,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000223,35,7,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000224,45,10,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000225,40,6,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000226,,1,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000227,15,7,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000228,15,4,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E39000018,1565,18,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E39000026,170,7,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E39000029,380,7,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E39000030,435,10,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E39000031,275,7,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E39000032,530,15,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E39000033,815,21,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E39000037,175,6,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E39000039,670,24,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E39000040,80,5,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E39000041,610,15,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E39000042,790,18,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E39000043,200,8,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E39000044,310,11,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E40000001,1480,10,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E40000002,2055,13,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E40000003,1565,18,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E40000005,1400,16,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E40000006,510,10,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000005,130,5,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000006,65,5,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000007,175,6,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000008,170,7,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000009,165,12,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000010,235,22,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000011,150,31,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000012,80,8,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000013,45,6,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000014,60,6,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000015,40,4,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000016,285,22,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000017,275,27,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000018,125,15,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000019,130,17,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000020,75,11,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000021,65,7,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000022,75,8,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000023,35,4,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000024,145,16,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000025,160,11,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000026,70,6,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000027,385,19,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000028,215,15,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000029,225,12,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000030,550,30,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000031,195,13,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000032,320,18,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000033,300,17,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000034,90,12,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000035,170,21,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000036,75,14,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000037,110,10,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000038,65,12,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000039,80,9,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000040,85,10,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000041,55,8,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000042,350,20,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000043,35,6,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000044,170,10,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000048,80,5,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E54000049,690,23,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E92000001,7011,12.9,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000001,10,10,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000002,15,22,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000004,40,39,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000005,45,24,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000006,25,21,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000007,15,11,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000008,,10,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000009,15,16,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000010,45,21,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000011,55,43,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000014,10,11,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000015,,5,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000016,20,15,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000018,,16,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000019,10,7,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000020,40,26,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000021,30,22,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000023,60,34,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000024,15,16,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000025,10,8,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000026,50,12,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000027,30,24,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000028,20,32,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000029,20,19,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000030,,7,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000031,30,33,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000034,10,12,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000035,35,26,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000037,,12,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000038,60,29,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000039,10,18,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000040,60,30,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000042,20,36,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000043,40,29,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000044,55,37,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000045,45,12,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000046,25,16,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000047,65,48,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000048,55,34,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000049,45,16,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000050,10,6,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000051,15,10,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000052,10,7,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000053,,10,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000054,25,26,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000055,15,17,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000056,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000057,40,22,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000058,,6,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000059,40,40,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000062,25,8,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000063,20,20,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000064,10,8,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000066,40,31,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000068,10,16,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000069,15,24,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000070,25,28,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000071,,11,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000072,25,21,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000073,,6,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000074,30,24,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000075,80,57,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000076,25,29,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000077,30,23,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000078,20,22,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000079,50,17,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000080,15,16,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000081,30,34,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000082,45,31,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000083,35,27,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000084,40,31,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000085,,4,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000086,,4,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000087,,12,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000088,30,30,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000089,60,21,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000090,,6,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000091,25,34,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000092,80,54,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000097,10,5,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000098,90,58,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000099,10,8,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000100,10,7,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000101,25,11,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000102,30,36,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000103,,4,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000104,70,50,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000105,25,21,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000106,10,4,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000107,45,31,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000108,55,16,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000109,,8,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000113,25,17,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000115,10,9,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000116,50,41,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000117,10,5,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000118,20,20,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000119,10,16,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000120,30,26,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000121,10,9,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000122,10,13,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000124,10,13,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000126,45,46,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000127,20,18,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000128,65,38,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000129,70,17,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000130,35,24,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000132,15,11,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000133,,5,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000134,15,23,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000135,,6,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000136,35,10,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000137,35,36,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000138,20,15,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000139,35,37,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000140,10,11,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000141,15,11,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000142,,9,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000143,20,16,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000144,95,43,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000145,,3,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000146,30,12,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000147,65,40,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000150,55,20,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000151,10,13,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000152,20,15,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000153,15,14,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000154,50,47,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000156,30,30,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000157,,9,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000161,25,28,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000162,70,52,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000163,40,54,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000164,20,14,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000165,,11,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000166,40,26,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000167,45,40,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000168,,8,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000169,45,18,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000170,,12,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000171,130,82,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000172,10,9,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000173,20,24,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000174,10,6,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000175,75,62,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000176,85,61,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000177,40,29,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000178,15,31,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000179,20,17,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000180,20,38,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000181,20,16,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000182,10,9,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000183,60,69,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000184,15,26,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000185,15,15,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000186,15,10,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000187,,4,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000188,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000189,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000190,10,6,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000191,55,43,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000192,20,15,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000193,35,21,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000194,10,11,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000195,30,30,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000196,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000197,25,17,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000198,65,24,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000199,30,13,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000200,,11,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000201,10,6,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000202,30,27,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000203,15,15,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000204,15,13,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000205,25,15,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000206,40,17,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000208,,5,
