Date,Region,General Ledger Account,Transcation Type,Customer Number,Item Category,Budget
11/01/2018,SAM,10100,STD,14020,Tire,"9,616.58"
11/01/2018,SAM,10100,STD,17140,Tire,241.08
11/01/2018,SAM,10100,STD,17145,Chains,114.21
11/01/2018,SAM,10100,STD,17145,Tire,"2,436.30"
11/01/2018,USA,10100,STD,110091,Tire,"24,710.40"
11/01/2018,USA,10100,STD,110092,Tire,596.13
11/01/2018,USA,10100,STD,110093,Axle,"32,114.97"
11/01/2018,USA,10100,STD,110093,Tire,"28,981.07"
11/01/2018,USA,10100,STD,110120,Tire,"27,784.00"
12/01/2018,AUZ,10100,STD,110100,Other,7.28
12/01/2018,AUZ,10100,STD,110101,Other,123.22
12/01/2018,AUZ,10100,STD,110102,Other,7.12
12/01/2018,AUZ,10100,STD,110104,Axle,"5,476.78"
12/01/2018,AUZ,10100,STD,110104,Other,45.12
12/01/2018,AUZ,10100,STD,230220,Axle,"3,231.18"
12/01/2018,AUZ,10100,STD,230220,Other,45.05
12/01/2018,AUZ,10100,STD,230220,Tire,"1,368.40"
12/01/2018,EUR,10100,STD,120100,Other,69.66
12/01/2018,EUR,10100,STD,200115,Axle,"6,377.90"
12/01/2018,EUR,10100,STD,200115,Drivetrain,"2,026.80"
12/01/2018,EUR,10100,STD,200115,Tire,"34,952.98"
12/01/2018,EUR,10100,STD,200310,Axle,"25,782.44"
12/01/2018,EUR,10100,STD,200310,Pedal,"1,339.60"
12/01/2018,EUR,10100,STD,200310,Tire,"4,563.16"
12/01/2018,EUR,10100,STD,400955,Axle,"29,357.40"
12/01/2018,EUR,10100,STD,400955,Chains,304.2
12/01/2018,EUR,10100,STD,400955,Drivetrain,"1,707.48"
12/01/2018,EUR,10100,STD,400955,Tire,"13,051.92"
12/01/2018,EUR,10100,STD,420000,Axle,"7,371.05"
12/01/2018,EUR,10100,STD,420000,Tire,"8,443.60"
12/01/2018,EUR,10100,STD,431530,Axle,104.65
12/01/2018,EUR,10100,STD,431655,Axle,190.9
12/01/2018,EUR,10100,STD,499910,Tire,300
12/01/2018,SAM,10100,STD,4004,Other,53.5
12/01/2018,SAM,10100,STD,4050,Axle,"29,754.52"
12/01/2018,SAM,10100,STD,4050,Chains,146.28
12/01/2018,SAM,10100,STD,4050,Other,0.96
12/01/2018,SAM,10100,STD,4050,Tire,"49,046.40"
12/01/2018,SAM,10100,STD,8000,Axle,451.36
12/01/2018,SAM,10100,STD,11400,Axle,"36,844.50"
12/01/2018,SAM,10100,STD,17145,Axle,351.74
12/01/2018,SAM,10100,STD,17145,Tire,"5,140.80"
12/01/2018,USA,10100,STD,110093,Axle,"120,381.15"
12/01/2018,USA,10100,STD,110093,Tire,"99,780.00"
13/01/2018,AFR,10100,STD,310090,Other,"4,184.89"
13/01/2018,AUZ,10100,STD,110100,Other,9.72
13/01/2018,AUZ,10100,STD,110101,Other,235.2
13/01/2018,AUZ,10100,STD,110104,Axle,"4,126.80"
13/01/2018,AUZ,10100,STD,110104,Other,6.93
13/01/2018,AUZ,10100,STD,110400,Axle,"24,812.73"
13/01/2018,AUZ,10100,STD,230220,Axle,"27,141.50"
13/01/2018,AUZ,10100,STD,230220,Other,16.35
13/01/2018,EUR,10100,STD,110250,Chains,503.58
13/01/2018,EUR,10100,STD,110250,Tire,"27,148.80"
13/01/2018,EUR,10100,STD,120100,Other,59.4
13/01/2018,EUR,10100,STD,200115,Chains,24.36
13/01/2018,EUR,10100,STD,200310,Tire,"15,512.64"
13/01/2018,EUR,10100,STD,200375,Axle,"1,486.72"
13/01/2018,EUR,10100,STD,200375,Tire,705.5
13/01/2018,EUR,10100,STD,400400,Axle,690.78
13/01/2018,EUR,10100,STD,400400,Chains,247.32
13/01/2018,EUR,10100,STD,400400,Tire,"4,672.07"
13/01/2018,EUR,10100,STD,400900,Tire,"4,120.80"
13/01/2018,EUR,10100,STD,400955,Axle,"16,524.01"
13/01/2018,EUR,10100,STD,400955,Chains,149.8
13/01/2018,EUR,10100,STD,400955,Drivetrain,"1,296.42"
13/01/2018,EUR,10100,STD,400955,Tire,"19,913.21"
13/01/2018,EUR,10100,STD,420000,Axle,"6,123.62"
13/01/2018,EUR,10100,STD,420000,Drivetrain,106.02
13/01/2018,EUR,10100,STD,420000,Tire,"7,670.40"
13/01/2018,EUR,10100,STD,431310,Axle,147.84
13/01/2018,EUR,10100,STD,431678,Axle,118
13/01/2018,EUR,10100,STD,433360,Axle,313.41
13/01/2018,EUR,10100,STD,433360,Tire,"3,517.08"
13/01/2018,EUR,10100,STD,499910,Pedal,104.65
13/01/2018,MEA,10100,STD,110016,Bearing,17.22
13/01/2018,SAM,10100,RTN,11400,Axle,"-2,072.90"
13/01/2018,SAM,10100,STD,3049,Axle,"43,074.90"
13/01/2018,SAM,10100,STD,3450,Axle,"1,499.61"
13/01/2018,SAM,10100,STD,3450,Saddle,623.7
13/01/2018,SAM,10100,STD,8000,Axle,"4,036.48"
13/01/2018,SAM,10100,STD,8000,Pedal,192.92
13/01/2018,SAM,10100,STD,8000,Tire,"21,990.96"
13/01/2018,SAM,10100,STD,14020,Tire,"6,157.40"
13/01/2018,SAM,10100,STD,17145,Tire,437
13/01/2018,USA,10100,STD,110092,Tire,"1,476.54"
14/01/2018,AUZ,10100,STD,110101,Other,2.34
14/01/2018,AUZ,10100,STD,110104,Other,18.56
14/01/2018,AUZ,10100,STD,110400,Axle,"3,437.10"
14/01/2018,AUZ,10100,STD,110400,Drivetrain,108.48
14/01/2018,AUZ,10100,STD,110400,Tire,281.6
14/01/2018,AUZ,10100,STD,230220,Other,273.7
14/01/2018,AUZ,10100,STD,232530,Tire,"133,576.23"
14/01/2018,EUR,10100,RTN,420000,Axle,-73.03
14/01/2018,EUR,10100,STD,200115,Tire,77.9
14/01/2018,EUR,10100,STD,200125,Pedal,"2,635.36"
14/01/2018,EUR,10100,STD,400955,Axle,"14,517.02"
14/01/2018,EUR,10100,STD,400955,Chains,145.6
14/01/2018,EUR,10100,STD,400955,Tire,"12,900.48"
14/01/2018,EUR,10100,STD,420000,Axle,"3,684.24"
14/01/2018,EUR,10100,STD,420000,Drivetrain,404.55
14/01/2018,EUR,10100,STD,420000,Tire,"7,904.46"
14/01/2018,EUR,10100,STD,431040,Axle,202.4
14/01/2018,EUR,10100,STD,431225,Axle,153.97
14/01/2018,EUR,10100,STD,433060,Axle,195.94
14/01/2018,EUR,10100,STD,433160,Axle,728.47
14/01/2018,EUR,10100,STD,433160,Tire,"1,816.84"
14/01/2018,EUR,10100,STD,433210,Axle,73.7
14/01/2018,EUR,10100,STD,499905,Axle,78.39
14/01/2018,EUR,10100,STD,499910,Tire,200.88
14/01/2018,MEA,10100,STD,311110,Tire,"3,210.84"
14/01/2018,SAM,10100,CRD,4050,Drivetrain,-648.96
14/01/2018,SAM,10100,STD,1077,Axle,"9,836.33"
14/01/2018,SAM,10100,STD,1077,Chains,489
14/01/2018,SAM,10100,STD,1077,Drivetrain,313.5
14/01/2018,SAM,10100,STD,1077,Tire,"56,996.40"
14/01/2018,SAM,10100,STD,3049,Tire,480.48
14/01/2018,USA,10100,STD,110120,Tire,"99,865.92"
15/01/2018,AUZ,10100,STD,110101,Other,2.61
15/01/2018,AUZ,10100,STD,110104,Axle,"1,597.02"
15/01/2018,AUZ,10100,STD,110104,Other,7.56
15/01/2018,AUZ,10100,STD,230220,Axle,"42,483.87"
15/01/2018,AUZ,10100,STD,230220,Other,137.16
15/01/2018,AUZ,10100,STD,230220,Pedal,"34,376.86"
15/01/2018,AUZ,10100,STD,232860,Axle,"40,489.02"
15/01/2018,AUZ,10100,STD,232860,Pedal,"2,563.20"
15/01/2018,EUR,10100,RTN,420000,Axle,-77.72
15/01/2018,EUR,10100,STD,110060,Tire,93.48
15/01/2018,EUR,10100,STD,110250,Tire,"14,900.82"
15/01/2018,EUR,10100,STD,200115,Axle,59.63
15/01/2018,EUR,10100,STD,200115,Chains,22.05
15/01/2018,EUR,10100,STD,200115,Tire,274.38
15/01/2018,EUR,10100,STD,200310,Axle,"19,359.20"
15/01/2018,EUR,10100,STD,200310,Chains,537.6
15/01/2018,EUR,10100,STD,200310,Drivetrain,"9,375.84"
15/01/2018,EUR,10100,STD,200310,Pedal,"1,505.67"
15/01/2018,EUR,10100,STD,200310,Tire,"14,775.30"
15/01/2018,EUR,10100,STD,200375,Axle,"1,044.34"
15/01/2018,EUR,10100,STD,200375,Pedal,93
15/01/2018,EUR,10100,STD,200375,Tire,788.64
15/01/2018,EUR,10100,STD,400900,Axle,"104,576.40"
15/01/2018,EUR,10100,STD,400900,Chains,345.1
15/01/2018,EUR,10100,STD,400900,Drivetrain,"18,003.70"
15/01/2018,EUR,10100,STD,400900,Tire,"63,272.90"
15/01/2018,EUR,10100,STD,400955,Axle,"16,112.25"
15/01/2018,EUR,10100,STD,400955,Chains,153
15/01/2018,EUR,10100,STD,400955,Drivetrain,86.49
15/01/2018,EUR,10100,STD,400955,Tire,"12,477.80"
15/01/2018,EUR,10100,STD,420000,Axle,"8,681.85"
15/01/2018,EUR,10100,STD,420000,Tire,"12,077.12"
15/01/2018,EUR,10100,STD,431035,Tire,260
15/01/2018,EUR,10100,STD,431385,Axle,188.68
15/01/2018,EUR,10100,STD,431455,Axle,142.4
15/01/2018,EUR,10100,STD,431678,Axle,220.41
15/01/2018,EUR,10100,STD,433020,Axle,151.5
15/01/2018,EUR,10100,STD,499905,Axle,116.58
15/01/2018,SAM,10100,STD,1077,Axle,"8,268.46"
15/01/2018,SAM,10100,STD,1077,Chains,161.92
15/01/2018,SAM,10100,STD,1077,Drivetrain,512.54
15/01/2018,SAM,10100,STD,1077,Tire,"39,038.74"
15/01/2018,SAM,10100,STD,3450,Axle,"2,495.81"
15/01/2018,SAM,10100,STD,8000,Axle,"16,314.00"
15/01/2018,SAM,10100,STD,8000,Chains,"2,884.20"
15/01/2018,SAM,10100,STD,8000,Drivetrain,"24,646.85"
15/01/2018,SAM,10100,STD,8000,Pedal,"1,917.48"
15/01/2018,SAM,10100,STD,8000,Saddle,52.46
15/01/2018,SAM,10100,STD,8000,Tire,"34,717.76"
15/01/2018,SAM,10100,STD,14020,Axle,"3,181.67"
15/01/2018,SAM,10100,STD,14020,Chains,"1,396.85"
15/01/2018,SAM,10100,STD,14020,Drivetrain,"6,090.00"
15/01/2018,SAM,10100,STD,14020,Pedal,406.08
15/01/2018,SAM,10100,STD,14020,Tire,"34,049.20"
15/01/2018,SAM,10100,STD,17145,Drivetrain,181.45
15/01/2018,USA,10100,STD,112020,Chains,"1,018.56"
15/01/2018,USA,10100,STD,112020,Tire,"12,003.16"
15/01/2018,USA,10100,STD,233030,Other,374.4
16/01/2018,AUZ,10100,STD,110100,Other,8.64
16/01/2018,AUZ,10100,STD,110100,Pedal,809.82
16/01/2018,AUZ,10100,STD,110101,Other,126.42
16/01/2018,AUZ,10100,STD,110104,Other,48.3
16/01/2018,AUZ,10100,STD,230220,Axle,"17,717.88"
16/01/2018,AUZ,10100,STD,230220,Other,17.64
16/01/2018,AUZ,10100,STD,230220,Pedal,667.04
16/01/2018,EUR,10100,STD,120100,Other,297.48
16/01/2018,EUR,10100,STD,200025,Tire,"42,590.10"
16/01/2018,EUR,10100,STD,200310,Tire,"4,357.44"
16/01/2018,EUR,10100,STD,200375,Tire,960.96
16/01/2018,EUR,10100,STD,400955,Axle,"4,217.44"
16/01/2018,EUR,10100,STD,400955,Chains,54
16/01/2018,EUR,10100,STD,400955,Drivetrain,360.84
16/01/2018,EUR,10100,STD,400955,Tire,"10,600.96"
16/01/2018,EUR,10100,STD,420000,Axle,"2,896.14"
16/01/2018,EUR,10100,STD,420000,Tire,"18,291.90"
16/01/2018,EUR,10100,STD,431110,Axle,106.2
16/01/2018,EUR,10100,STD,431300,Axle,205.87
16/01/2018,EUR,10100,STD,433340,Axle,443.17
16/01/2018,EUR,10100,STD,499910,Tire,726.6
16/01/2018,MEA,10100,STD,110010,Bearing,980.71
16/01/2018,SAM,10100,STD,3450,Axle,517.92
16/01/2018,SAM,10100,STD,8000,Axle,"2,484.80"
16/01/2018,SAM,10100,STD,8000,Chains,490.2
16/01/2018,SAM,10100,STD,8000,Drivetrain,591.48
16/01/2018,SAM,10100,STD,8000,Pedal,472.16
16/01/2018,SAM,10100,STD,8000,Tire,"7,341.42"
16/01/2018,SAM,10100,STD,17145,Axle,318
16/01/2018,SAM,10100,STD,17145,Chains,43.87
16/01/2018,SAM,10100,STD,17145,Drivetrain,660.88
16/01/2018,SAM,10100,STD,17145,Tire,774.08
16/01/2018,USA,10100,STD,110093,Tire,"26,428.71"
16/01/2018,USA,10100,STD,112020,Tire,382.5
17/01/2018,AFR,10100,STD,310090,Other,175.75
17/01/2018,AUZ,10100,STD,110101,Other,220.48
17/01/2018,AUZ,10100,STD,110104,Other,41.41
17/01/2018,AUZ,10100,STD,230220,Other,75.46
17/01/2018,AUZ,10100,STD,232480,Chains,"12,271.56"
17/01/2018,AUZ,10100,STD,232480,Tire,"106,344.00"
17/01/2018,EUR,10100,STD,120100,Other,645.84
17/01/2018,EUR,10100,STD,200025,Axle,"28,240.96"
17/01/2018,EUR,10100,STD,200025,Drivetrain,491.04
17/01/2018,EUR,10100,STD,200025,Pedal,"99,552.92"
17/01/2018,EUR,10100,STD,200025,Tire,"14,109.48"
17/01/2018,EUR,10100,STD,200310,Axle,"30,597.36"
17/01/2018,EUR,10100,STD,200310,Drivetrain,"19,489.92"
17/01/2018,EUR,10100,STD,200310,Tire,"22,188.33"
17/01/2018,EUR,10100,STD,400400,Tire,"3,486.24"
17/01/2018,EUR,10100,STD,400900,Axle,"19,050.72"
17/01/2018,EUR,10100,STD,400900,Drivetrain,334.8
17/01/2018,EUR,10100,STD,400900,Tire,"11,517.25"
17/01/2018,EUR,10100,STD,400955,Axle,"22,415.28"
17/01/2018,EUR,10100,STD,400955,Chains,134.4
17/01/2018,EUR,10100,STD,400955,Drivetrain,719.82
17/01/2018,EUR,10100,STD,400955,Tire,"19,884.00"
17/01/2018,EUR,10100,STD,420000,Axle,"10,094.70"
17/01/2018,EUR,10100,STD,420000,Drivetrain,572
17/01/2018,EUR,10100,STD,420000,Tire,"25,722.24"
17/01/2018,EUR,10100,STD,431110,Axle,186.84
17/01/2018,EUR,10100,STD,433100,Axle,692.55
17/01/2018,EUR,10100,STD,433100,Tire,"1,794.98"
17/01/2018,EUR,10100,STD,433230,Tire,469
17/01/2018,EUR,10100,STD,480000,Chains,601.34
17/01/2018,EUR,10100,STD,480000,Tire,"53,924.82"
17/01/2018,MEA,10100,STD,110010,Bearing,26.91
17/01/2018,SAM,10100,RTN,8000,Chains,-26.91
17/01/2018,SAM,10100,RTN,8000,Tire,-511.56
17/01/2018,SAM,10100,STD,3450,Axle,611.52
17/01/2018,SAM,10100,STD,4050,Bearing,737.1
17/01/2018,SAM,10100,STD,4050,Drivetrain,964.32
17/01/2018,SAM,10100,STD,8000,Axle,"1,715.72"
17/01/2018,SAM,10100,STD,8000,Chains,39.56
17/01/2018,SAM,10100,STD,8000,Drivetrain,451.98
17/01/2018,SAM,10100,STD,8000,Tire,"1,811.48"
17/01/2018,SAM,10100,STD,17145,Chains,139.08
17/01/2018,SAM,10100,STD,17145,Tire,101.65
18/01/2018,AUZ,10100,STD,110100,Other,22.6
18/01/2018,AUZ,10100,STD,110101,Other,419.9
18/01/2018,AUZ,10100,STD,110102,Other,21.58
18/01/2018,AUZ,10100,STD,110104,Other,7.07
18/01/2018,AUZ,10100,STD,230220,Other,515.04
18/01/2018,AUZ,10100,STD,231480,Tire,"293,800.80"
18/01/2018,AUZ,10100,STD,232330,Axle,"34,042.30"
18/01/2018,AUZ,10100,STD,232330,Drivetrain,"1,984.70"
18/01/2018,EUR,10100,STD,120100,Other,48.38
18/01/2018,EUR,10100,STD,400400,Tire,"6,247.20"
18/01/2018,EUR,10100,STD,400900,Axle,"1,137.26"
18/01/2018,EUR,10100,STD,400900,Tire,473.8
18/01/2018,EUR,10100,STD,400955,Axle,"6,786.40"
18/01/2018,EUR,10100,STD,400955,Drivetrain,154.38
18/01/2018,EUR,10100,STD,400955,Tire,"9,740.60"
18/01/2018,EUR,10100,STD,420000,Axle,"6,599.12"
18/01/2018,EUR,10100,STD,420000,Drivetrain,221.34
18/01/2018,EUR,10100,STD,420000,Tire,"23,766.21"
18/01/2018,EUR,10100,STD,431360,Axle,97.94
18/01/2018,EUR,10100,STD,431440,Axle,230
18/01/2018,EUR,10100,STD,431440,Tire,159.74
18/01/2018,EUR,10100,STD,431520,Axle,51.33
18/01/2018,EUR,10100,STD,433391,Axle,183.82
18/01/2018,EUR,10100,STD,433391,Tire,"2,207.86"
18/01/2018,EUR,10100,STD,499910,Axle,67.32
18/01/2018,EUR,10100,STD,499910,Tire,514.8
18/01/2018,MEA,10100,STD,110015,Bearing,417.6
18/01/2018,MEA,10100,STD,311113,Tire,"11,385.92"
18/01/2018,MEA,10100,STD,311114,Tire,"1,175.40"
18/01/2018,SAM,10100,RTN,4050,Axle,-62.56
18/01/2018,SAM,10100,RTN,6010,Axle,"-1,425.78"
18/01/2018,SAM,10100,RTN,6010,Drivetrain,-121
18/01/2018,SAM,10100,RTN,6010,Tire,-837.33
18/01/2018,SAM,10100,STD,1077,Axle,"21,330.00"
18/01/2018,SAM,10100,STD,1077,Chains,"1,080.18"
18/01/2018,SAM,10100,STD,1077,Drivetrain,870.55
18/01/2018,SAM,10100,STD,1077,Tire,"75,774.79"
18/01/2018,SAM,10100,STD,8000,Axle,"14,314.11"
18/01/2018,SAM,10100,STD,8000,Chains,"2,827.52"
18/01/2018,SAM,10100,STD,8000,Drivetrain,"4,136.80"
18/01/2018,SAM,10100,STD,8000,Pedal,"2,873.70"
18/01/2018,SAM,10100,STD,8000,Tire,"37,710.25"
18/01/2018,SAM,10100,STD,16008,Axle,"5,721.65"
18/01/2018,SAM,10100,STD,16008,Chains,"1,148.96"
18/01/2018,SAM,10100,STD,16008,Tire,"45,596.00"
18/01/2018,USA,10100,STD,112020,Tire,"18,026.48"
19/01/2018,AUZ,10100,STD,110101,Other,93.48
19/01/2018,AUZ,10100,STD,110104,Other,29.76
19/01/2018,AUZ,10100,STD,110400,Axle,"21,609.77"
19/01/2018,AUZ,10100,STD,110400,Drivetrain,463.66
19/01/2018,AUZ,10100,STD,230220,Other,137.55
19/01/2018,AUZ,10100,STD,232610,Axle,"103,293.36"
19/01/2018,AUZ,10100,STD,232610,Tire,"43,708.21"
19/01/2018,EUR,10100,RTN,420000,Axle,-56.95
19/01/2018,EUR,10100,STD,120100,Other,3.68
19/01/2018,EUR,10100,STD,200025,Axle,"7,175.00"
19/01/2018,EUR,10100,STD,200025,Pedal,"13,159.45"
19/01/2018,EUR,10100,STD,200025,Tire,"18,074.70"
19/01/2018,EUR,10100,STD,200115,Tire,92.16
19/01/2018,EUR,10100,STD,200310,Tire,"9,327.96"
19/01/2018,EUR,10100,STD,400900,Axle,"56,194.32"
19/01/2018,EUR,10100,STD,400900,Drivetrain,930.93
19/01/2018,EUR,10100,STD,400900,Tire,"24,584.42"
19/01/2018,EUR,10100,STD,400955,Axle,"12,795.72"
19/01/2018,EUR,10100,STD,400955,Chains,132.8
19/01/2018,EUR,10100,STD,400955,Drivetrain,919.8
19/01/2018,EUR,10100,STD,400955,Tire,"21,665.32"
19/01/2018,EUR,10100,STD,420000,Axle,"2,822.28"
19/01/2018,EUR,10100,STD,420000,Tire,"2,695.69"
19/01/2018,EUR,10100,STD,431550,Axle,150.51
19/01/2018,EUR,10100,STD,431635,Axle,336.15
19/01/2018,EUR,10100,STD,431635,Tire,558.6
19/01/2018,EUR,10100,STD,433330,Axle,"1,483.04"
19/01/2018,SAM,10100,CRD,8000,Pedal,-56.7
19/01/2018,SAM,10100,STD,1077,Axle,"26,546.10"
19/01/2018,SAM,10100,STD,1077,Chains,943.74
19/01/2018,SAM,10100,STD,1077,Drivetrain,565.46
19/01/2018,SAM,10100,STD,1077,Pedal,851.76
19/01/2018,SAM,10100,STD,1077,Tire,"108,256.50"
19/01/2018,SAM,10100,STD,4050,Axle,890.01
19/01/2018,SAM,10100,STD,4050,Drivetrain,"3,864.00"
19/01/2018,SAM,10100,STD,4050,Pedal,630
19/01/2018,SAM,10100,STD,12015,Axle,"44,040.51"
19/01/2018,USA,10100,STD,110300,Chains,"3,423.69"
19/01/2018,USA,10100,STD,110300,Tire,"52,614.66"
20/01/2018,AUZ,10100,STD,110100,Other,43.29
20/01/2018,AUZ,10100,STD,110101,Other,14.55
20/01/2018,AUZ,10100,STD,110102,Other,68.4
20/01/2018,AUZ,10100,STD,110104,Other,138.6
20/01/2018,AUZ,10100,STD,110400,Axle,"16,681.28"
20/01/2018,AUZ,10100,STD,110400,Drivetrain,"2,856.64"
20/01/2018,AUZ,10100,STD,110400,Tire,"3,997.56"
20/01/2018,AUZ,10100,STD,230220,Axle,"36,851.49"
20/01/2018,AUZ,10100,STD,230220,Other,306
20/01/2018,AUZ,10100,STD,232860,Axle,"52,231.95"
20/01/2018,AUZ,10100,STD,232860,Drivetrain,"1,622.81"
20/01/2018,AUZ,10100,STD,232860,Tire,"42,180.00"
20/01/2018,EUR,10100,STD,120100,Other,720.36
20/01/2018,EUR,10100,STD,400955,Axle,"16,630.25"
20/01/2018,EUR,10100,STD,400955,Chains,184
20/01/2018,EUR,10100,STD,400955,Drivetrain,624.96
20/01/2018,EUR,10100,STD,400955,Tire,"19,883.71"
20/01/2018,EUR,10100,STD,420000,Axle,"6,435.72"
20/01/2018,EUR,10100,STD,420000,Tire,"15,353.52"
20/01/2018,EUR,10100,STD,433365,Axle,111.24
20/01/2018,EUR,10100,STD,433391,Axle,169.68
20/01/2018,EUR,10100,STD,499910,Tire,956.92
20/01/2018,SAM,10100,CRD,2095,Drivetrain,"-86,602.07"
20/01/2018,SAM,10100,RTN,8000,Axle,-213.2
20/01/2018,SAM,10100,RTN,8000,Chains,-32.4
20/01/2018,SAM,10100,RTN,8000,Tire,-81
20/01/2018,SAM,10100,RTN,16008,Axle,-72.36
20/01/2018,SAM,10100,RTN,16008,Tire,"-34,414.80"
20/01/2018,SAM,10100,STD,4050,Axle,"5,189.59"
20/01/2018,SAM,10100,STD,4050,Chains,"1,303.76"
20/01/2018,SAM,10100,STD,4050,Drivetrain,"7,580.80"
20/01/2018,SAM,10100,STD,4050,Other,5.8
20/01/2018,SAM,10100,STD,4050,Pedal,"1,357.20"
20/01/2018,SAM,10100,STD,4050,Tire,"36,732.15"
20/01/2018,SAM,10100,STD,8090,Chains,792.43
20/01/2018,SAM,10100,STD,14020,Axle,"13,703.40"
20/01/2018,SAM,10100,STD,14020,Chains,313.31
20/01/2018,SAM,10100,STD,14020,Drivetrain,"4,470.47"
20/01/2018,SAM,10100,STD,14020,Other,17.6
20/01/2018,SAM,10100,STD,14020,Pedal,215.05
20/01/2018,SAM,10100,STD,14020,Tire,"13,487.04"
20/01/2018,SAM,10100,STD,17145,Tire,"1,291.68"
21/01/2018,AUZ,10100,STD,110101,Other,1.13
21/01/2018,AUZ,10100,STD,110102,Other,6.02
21/01/2018,AUZ,10100,STD,110104,Axle,"1,537.29"
21/01/2018,AUZ,10100,STD,110104,Other,15.04
21/01/2018,AUZ,10100,STD,230220,Pedal,744.38
21/01/2018,AUZ,10100,STD,231460,Axle,"41,608.86"
21/01/2018,AUZ,10100,STD,231460,Drivetrain,"30,999.40"
21/01/2018,AUZ,10100,STD,231460,Tire,"75,406.80"
21/01/2018,EUR,10100,RTN,200310,Axle,"-6,009.15"
21/01/2018,EUR,10100,RTN,200310,Drivetrain,-563.58
21/01/2018,EUR,10100,RTN,420000,Axle,-47.94
21/01/2018,EUR,10100,STD,110060,Axle,"2,533.20"
21/01/2018,EUR,10100,STD,400955,Axle,"17,738.14"
21/01/2018,EUR,10100,STD,400955,Chains,213.6
21/01/2018,EUR,10100,STD,400955,Drivetrain,"1,063.92"
21/01/2018,EUR,10100,STD,400955,Tire,"23,566.41"
21/01/2018,EUR,10100,STD,420000,Axle,451.44
21/01/2018,EUR,10100,STD,420000,Tire,"17,188.64"
21/01/2018,EUR,10100,STD,433360,Axle,906.88
21/01/2018,SAM,10100,STD,1077,Axle,"10,146.24"
21/01/2018,SAM,10100,STD,1077,Chains,473.37
21/01/2018,SAM,10100,STD,1077,Drivetrain,606.9
21/01/2018,SAM,10100,STD,1077,Pedal,28.2
21/01/2018,SAM,10100,STD,1077,Tire,"53,801.69"
21/01/2018,SAM,10100,STD,3049,Axle,"31,557.51"
21/01/2018,SAM,10100,STD,3049,Drivetrain,"1,163.26"
21/01/2018,SAM,10100,STD,3049,Tire,566.72
21/01/2018,SAM,10100,STD,3450,Axle,"4,220.58"
21/01/2018,SAM,10100,STD,8000,Axle,"3,243.94"
21/01/2018,SAM,10100,STD,8000,Chains,868.68
21/01/2018,SAM,10100,STD,8000,Drivetrain,306.27
21/01/2018,SAM,10100,STD,8000,Saddle,342.76
21/01/2018,SAM,10100,STD,8000,Tire,"12,903.60"
21/01/2018,SAM,10100,STD,11400,Axle,"44,108.48"
21/01/2018,SAM,10100,STD,12015,Axle,"18,836.34"
21/01/2018,SAM,10100,STD,16008,Axle,"4,226.36"
21/01/2018,SAM,10100,STD,16008,Chains,997.28
21/01/2018,SAM,10100,STD,16008,Tire,"37,831.32"
22/01/2018,AUZ,10100,STD,110100,Axle,"1,716.48"
22/01/2018,AUZ,10100,STD,110102,Other,71.28
22/01/2018,AUZ,10100,STD,110104,Axle,"5,396.00"
22/01/2018,AUZ,10100,STD,230220,Other,33.6
22/01/2018,AUZ,10100,STD,231460,Axle,"338,412.60"
22/01/2018,AUZ,10100,STD,231460,Pedal,"9,635.40"
22/01/2018,AUZ,10100,STD,231460,Tire,"14,430.22"
22/01/2018,EUR,10100,RTN,420000,Tire,-72.9
22/01/2018,EUR,10100,STD,400955,Axle,"14,689.68"
22/01/2018,EUR,10100,STD,400955,Chains,163.2
22/01/2018,EUR,10100,STD,400955,Drivetrain,930.02
22/01/2018,EUR,10100,STD,400955,Tire,"18,539.70"
22/01/2018,EUR,10100,STD,420000,Axle,"2,118.48"
22/01/2018,EUR,10100,STD,420000,Tire,"2,229.12"
22/01/2018,EUR,10100,STD,431385,Tire,148.33
22/01/2018,EUR,10100,STD,431500,Axle,105.8
22/01/2018,EUR,10100,STD,433381,Axle,69.68
22/01/2018,EUR,10100,STD,499905,Tire,264.12
22/01/2018,EUR,10100,STD,499910,Tire,647.36
22/01/2018,MEA,10100,STD,999998,Axle,"17,030.58"
22/01/2018,SAM,10100,CRD,2095,Drivetrain,"-14,112.80"
22/01/2018,SAM,10100,STD,12015,Axle,"74,649.48"
22/01/2018,SAM,10100,STD,17145,Chains,106.14
22/01/2018,SAM,10100,STD,17145,Tire,519.61
22/01/2018,USA,10100,STD,110091,Tire,"6,039.80"
22/01/2018,USA,10100,STD,110120,Tire,"2,093.00"
22/01/2018,USA,10100,STD,112020,Tire,"20,769.00"
23/01/2018,AUZ,10100,STD,110100,Other,63.25
23/01/2018,AUZ,10100,STD,110104,Axle,"2,191.26"
23/01/2018,AUZ,10100,STD,110104,Other,18
23/01/2018,AUZ,10100,STD,110400,Axle,"11,115.36"
23/01/2018,AUZ,10100,STD,110400,Bearing,28.5
23/01/2018,AUZ,10100,STD,110400,Chains,348.82
23/01/2018,AUZ,10100,STD,110400,Tire,"13,784.14"
23/01/2018,AUZ,10100,STD,230220,Other,149.64
23/01/2018,EUR,10100,RTN,420000,Axle,-75.48
23/01/2018,EUR,10100,RTN,420000,Tire,-71.28
23/01/2018,EUR,10100,STD,120100,Other,248
23/01/2018,EUR,10100,STD,200025,Drivetrain,"84,209.91"
23/01/2018,EUR,10100,STD,400955,Axle,"17,882.91"
