Date,Currency,Value
19-Mar-18,EGP,17.62
20-Mar-18,EGP,17.62
21-Mar-18,EGP,17.62
22-Mar-18,EGP,17.62
23-Mar-18,EGP,17.62
24-Mar-18,EGP,17.62
25-Mar-18,EGP,17.62
26-Mar-18,EGP,17.62
27-Mar-18,EGP,17.62
28-Mar-18,EGP,17.62
29-Mar-18,EGP,17.62
30-Mar-18,EGP,17.62
31-Mar-18,EGP,17.62
01-Jul-17,EGP,17.91
02-Jul-17,EGP,17.91
03-Jul-17,EGP,17.91
04-Jul-17,EGP,17.91
05-Jul-17,EGP,17.91
06-Jul-17,EGP,17.91
07-Jul-17,EGP,17.91
08-Jul-17,EGP,17.91
09-Jul-17,EGP,17.91
10-Jul-17,EGP,17.91
11-Jul-17,EGP,17.91
12-Jul-17,EGP,17.91
13-Jul-17,EGP,17.91
14-Jul-17,EGP,17.91
15-Jul-17,EGP,17.91
16-Jul-17,EGP,17.91
17-Jul-17,EGP,17.91
18-Jul-17,EGP,17.91
19-Jul-17,EGP,17.91
20-Jul-17,EGP,17.91
21-Jul-17,EGP,17.91
22-Jul-17,EGP,17.91
23-Jul-17,EGP,17.91
24-Jul-17,EGP,17.91
25-Jul-17,EGP,17.91
26-Jul-17,EGP,17.91
27-Jul-17,EGP,17.91
28-Jul-17,EGP,17.91
29-Jul-17,EGP,17.91
30-Jul-17,EGP,17.91
31-Jul-17,EGP,17.91
01-Aug-17,EGP,17.76
02-Aug-17,EGP,17.76
03-Aug-17,EGP,17.76
04-Aug-17,EGP,17.76
05-Aug-17,EGP,17.76
06-Aug-17,EGP,17.76
07-Aug-17,EGP,17.76
08-Aug-17,EGP,17.76
09-Aug-17,EGP,17.76
10-Aug-17,EGP,17.76
11-Aug-17,EGP,17.76
12-Aug-17,EGP,17.76
13-Aug-17,EGP,17.76
14-Aug-17,EGP,17.76
15-Aug-17,EGP,17.76
16-Aug-17,EGP,17.76
17-Aug-17,EGP,17.76
18-Aug-17,EGP,17.76
19-Aug-17,EGP,17.76
20-Aug-17,EGP,17.76
21-Aug-17,EGP,17.76
22-Aug-17,EGP,17.76
23-Aug-17,EGP,17.76
24-Aug-17,EGP,17.76
25-Aug-17,EGP,17.76
26-Aug-17,EGP,17.76
27-Aug-17,EGP,17.76
28-Aug-17,EGP,17.76
29-Aug-17,EGP,17.76
30-Aug-17,EGP,17.76
31-Aug-17,EGP,17.76
01-Sep-17,EGP,17.65
02-Sep-17,EGP,17.65
03-Sep-17,EGP,17.65
04-Sep-17,EGP,17.65
05-Sep-17,EGP,17.65
06-Sep-17,EGP,17.65
07-Sep-17,EGP,17.65
08-Sep-17,EGP,17.65
09-Sep-17,EGP,17.65
10-Sep-17,EGP,17.65
11-Sep-17,EGP,17.65
12-Sep-17,EGP,17.65
13-Sep-17,EGP,17.65
14-Sep-17,EGP,17.65
15-Sep-17,EGP,17.65
16-Sep-17,EGP,17.65
17-Sep-17,EGP,17.65
18-Sep-17,EGP,17.65
19-Sep-17,EGP,17.65
20-Sep-17,EGP,17.65
21-Sep-17,EGP,17.65
22-Sep-17,EGP,17.65
23-Sep-17,EGP,17.65
24-Sep-17,EGP,17.65
25-Sep-17,EGP,17.65
26-Sep-17,EGP,17.65
27-Sep-17,EGP,17.65
28-Sep-17,EGP,17.65
29-Sep-17,EGP,17.65
30-Sep-17,EGP,17.65
01-Nov-17,EGP,17.67
02-Nov-17,EGP,17.67
03-Nov-17,EGP,17.67
04-Nov-17,EGP,17.67
05-Nov-17,EGP,17.67
06-Nov-17,EGP,17.67
07-Nov-17,EGP,17.67
08-Nov-17,EGP,17.67
09-Nov-17,EGP,17.67
10-Nov-17,EGP,17.67
11-Nov-17,EGP,17.67
12-Nov-17,EGP,17.67
13-Nov-17,EGP,17.67
14-Nov-17,EGP,17.67
15-Nov-17,EGP,17.67
16-Nov-17,EGP,17.67
17-Nov-17,EGP,17.67
18-Nov-17,EGP,17.67
19-Nov-17,EGP,17.67
20-Nov-17,EGP,17.67
21-Nov-17,EGP,17.67
22-Nov-17,EGP,17.67
23-Nov-17,EGP,17.67
24-Nov-17,EGP,17.67
25-Nov-17,EGP,17.67
26-Nov-17,EGP,17.67
27-Nov-17,EGP,17.67
28-Nov-17,EGP,17.67
29-Nov-17,EGP,17.67
30-Nov-17,EGP,17.67
01-Oct-17,EGP,17.65
02-Oct-17,EGP,17.65
03-Oct-17,EGP,17.65
04-Oct-17,EGP,17.65
05-Oct-17,EGP,17.65
06-Oct-17,EGP,17.65
07-Oct-17,EGP,17.65
08-Oct-17,EGP,17.65
09-Oct-17,EGP,17.65
10-Oct-17,EGP,17.65
11-Oct-17,EGP,17.65
12-Oct-17,EGP,17.65
13-Oct-17,EGP,17.65
14-Oct-17,EGP,17.65
15-Oct-17,EGP,17.65
16-Oct-17,EGP,17.65
17-Oct-17,EGP,17.65
18-Oct-17,EGP,17.65
19-Oct-17,EGP,17.65
20-Oct-17,EGP,17.65
21-Oct-17,EGP,17.65
22-Oct-17,EGP,17.65
23-Oct-17,EGP,17.65
24-Oct-17,EGP,17.65
25-Oct-17,EGP,17.65
26-Oct-17,EGP,17.65
27-Oct-17,EGP,17.65
28-Oct-17,EGP,17.65
29-Oct-17,EGP,17.65
30-Oct-17,EGP,17.65
31-Oct-17,EGP,17.65
01-Dec-17,EGP,17.82
02-Dec-17,EGP,17.82
03-Dec-17,EGP,17.82
04-Dec-17,EGP,17.82
05-Dec-17,EGP,17.82
06-Dec-17,EGP,17.82
07-Dec-17,EGP,17.82
08-Dec-17,EGP,17.82
09-Dec-17,EGP,17.82
10-Dec-17,EGP,17.82
11-Dec-17,EGP,17.82
12-Dec-17,EGP,17.82
13-Dec-17,EGP,17.82
14-Dec-17,EGP,17.82
15-Dec-17,EGP,17.82
16-Dec-17,EGP,17.82
17-Dec-17,EGP,17.82
18-Dec-17,EGP,17.82
19-Dec-17,EGP,17.82
20-Dec-17,EGP,17.82
21-Dec-17,EGP,17.82
22-Dec-17,EGP,17.82
23-Dec-17,EGP,17.82
24-Dec-17,EGP,17.82
25-Dec-17,EGP,17.82
26-Dec-17,EGP,17.82
27-Dec-17,EGP,17.82
28-Dec-17,EGP,17.82
29-Dec-17,EGP,17.82
30-Dec-17,EGP,17.82
31-Dec-17,EGP,17.82
01-May-17,EGP,18.11
02-May-17,EGP,18.11
03-May-17,EGP,18.11
04-May-17,EGP,18.11
05-May-17,EGP,18.11
06-May-17,EGP,18.11
07-May-17,EGP,18.11
08-May-17,EGP,18.11
09-May-17,EGP,18.11
10-May-17,EGP,18.11
11-May-17,EGP,18.11
12-May-17,EGP,18.11
13-May-17,EGP,18.11
14-May-17,EGP,18.11
15-May-17,EGP,18.11
16-May-17,EGP,18.11
17-May-17,EGP,18.11
18-May-17,EGP,18.11
19-May-17,EGP,18.11
20-May-17,EGP,18.11
21-May-17,EGP,18.11
22-May-17,EGP,18.11
23-May-17,EGP,18.11
24-May-17,EGP,18.11
25-May-17,EGP,18.11
26-May-17,EGP,18.11
27-May-17,EGP,18.11
28-May-17,EGP,18.11
29-May-17,EGP,18.11
30-May-17,EGP,18.11
31-May-17,EGP,18.11
01-Apr-17,EGP,18.1
02-Apr-17,EGP,18.1
03-Apr-17,EGP,18.1
04-Apr-17,EGP,18.1
05-Apr-17,EGP,18.1
06-Apr-17,EGP,18.1
07-Apr-17,EGP,18.1
08-Apr-17,EGP,18.1
09-Apr-17,EGP,18.1
10-Apr-17,EGP,18.1
11-Apr-17,EGP,18.1
12-Apr-17,EGP,18.1
13-Apr-17,EGP,18.1
14-Apr-17,EGP,18.1
15-Apr-17,EGP,18.1
16-Apr-17,EGP,18.1
17-Apr-17,EGP,18.1
18-Apr-17,EGP,18.1
19-Apr-17,EGP,18.1
20-Apr-17,EGP,18.1
21-Apr-17,EGP,18.1
22-Apr-17,EGP,18.1
23-Apr-17,EGP,18.1
24-Apr-17,EGP,18.1
25-Apr-17,EGP,18.1
26-Apr-17,EGP,18.1
27-Apr-17,EGP,18.1
28-Apr-17,EGP,18.1
29-Apr-17,EGP,18.1
30-Apr-17,EGP,18.1
01-Jun-17,EGP,18.09
02-Jun-17,EGP,18.09
03-Jun-17,EGP,18.09
04-Jun-17,EGP,18.09
05-Jun-17,EGP,18.09
06-Jun-17,EGP,18.09
07-Jun-17,EGP,18.09
08-Jun-17,EGP,18.09
09-Jun-17,EGP,18.09
10-Jun-17,EGP,18.09
11-Jun-17,EGP,18.09
12-Jun-17,EGP,18.09
13-Jun-17,EGP,18.09
14-Jun-17,EGP,18.09
15-Jun-17,EGP,18.09
16-Jun-17,EGP,18.09
17-Jun-17,EGP,18.09
18-Jun-17,EGP,18.09
19-Jun-17,EGP,18.09
20-Jun-17,EGP,18.09
21-Jun-17,EGP,18.09
22-Jun-17,EGP,18.09
23-Jun-17,EGP,18.09
24-Jun-17,EGP,18.09
25-Jun-17,EGP,18.09
26-Jun-17,EGP,18.09
27-Jun-17,EGP,18.09
28-Jun-17,EGP,18.09
29-Jun-17,EGP,18.09
30-Jun-17,EGP,18.09
01-Feb-17,EGP,17.01
02-Feb-17,EGP,17.01
03-Feb-17,EGP,17.01
04-Feb-17,EGP,17.01
05-Feb-17,EGP,17.01
06-Feb-17,EGP,17.01
07-Feb-17,EGP,17.01
08-Feb-17,EGP,17.01
09-Feb-17,EGP,17.01
10-Feb-17,EGP,17.01
11-Feb-17,EGP,17.01
12-Feb-17,EGP,17.01
13-Feb-17,EGP,17.01
14-Feb-17,EGP,17.01
15-Feb-17,EGP,17.01
16-Feb-17,EGP,17.01
17-Feb-17,EGP,17.01
18-Feb-17,EGP,17.01
19-Feb-17,EGP,17.01
20-Feb-17,EGP,17.01
21-Feb-17,EGP,17.01
22-Feb-17,EGP,17.01
23-Feb-17,EGP,17.01
24-Feb-17,EGP,17.01
25-Feb-17,EGP,17.01
26-Feb-17,EGP,17.01
27-Feb-17,EGP,17.01
28-Feb-17,EGP,17.01
01-Jan-17,EGP,18.69
02-Jan-17,EGP,18.69
03-Jan-17,EGP,18.69
04-Jan-17,EGP,18.69
05-Jan-17,EGP,18.69
06-Jan-17,EGP,18.69
07-Jan-17,EGP,18.69
08-Jan-17,EGP,18.69
09-Jan-17,EGP,18.69
10-Jan-17,EGP,18.69
11-Jan-17,EGP,18.69
12-Jan-17,EGP,18.69
13-Jan-17,EGP,18.69
14-Jan-17,EGP,18.69
15-Jan-17,EGP,18.69
16-Jan-17,EGP,18.69
17-Jan-17,EGP,18.69
18-Jan-17,EGP,18.69
19-Jan-17,EGP,18.69
20-Jan-17,EGP,18.69
21-Jan-17,EGP,18.69
22-Jan-17,EGP,18.69
23-Jan-17,EGP,18.69
24-Jan-17,EGP,18.69
25-Jan-17,EGP,18.69
26-Jan-17,EGP,18.69
27-Jan-17,EGP,18.69
28-Jan-17,EGP,18.69
29-Jan-17,EGP,18.69
30-Jan-17,EGP,18.69
31-Jan-17,EGP,18.69
01-Mar-17,EGP,17.72
02-Mar-17,EGP,17.72
03-Mar-17,EGP,17.72
04-Mar-17,EGP,17.72
05-Mar-17,EGP,17.72
06-Mar-17,EGP,17.72
07-Mar-17,EGP,17.72
08-Mar-17,EGP,17.72
09-Mar-17,EGP,17.72
10-Mar-17,EGP,17.72
11-Mar-17,EGP,17.72
12-Mar-17,EGP,17.72
13-Mar-17,EGP,17.72
14-Mar-17,EGP,17.72
15-Mar-17,EGP,17.72
16-Mar-17,EGP,17.72
17-Mar-17,EGP,17.72
18-Mar-17,EGP,17.72
19-Mar-17,EGP,17.72
20-Mar-17,EGP,17.72
21-Mar-17,EGP,17.72
22-Mar-17,EGP,17.72
23-Mar-17,EGP,17.72
24-Mar-17,EGP,17.72
25-Mar-17,EGP,17.72
26-Mar-17,EGP,17.72
27-Mar-17,EGP,17.72
28-Mar-17,EGP,17.72
29-Mar-17,EGP,17.72
30-Mar-17,EGP,17.72
31-Mar-17,EGP,17.72
01-Jul-17,GBP,0.77
02-Jul-17,GBP,0.77
03-Jul-17,GBP,0.77
04-Jul-17,GBP,0.77
05-Jul-17,GBP,0.77
06-Jul-17,GBP,0.77
07-Jul-17,GBP,0.77
08-Jul-17,GBP,0.77
09-Jul-17,GBP,0.77
10-Jul-17,GBP,0.77
11-Jul-17,GBP,0.77
12-Jul-17,GBP,0.77
13-Jul-17,GBP,0.77
14-Jul-17,GBP,0.77
15-Jul-17,GBP,0.77
16-Jul-17,GBP,0.77
17-Jul-17,GBP,0.77
18-Jul-17,GBP,0.77
19-Jul-17,GBP,0.77
20-Jul-17,GBP,0.77
21-Jul-17,GBP,0.77
22-Jul-17,GBP,0.77
23-Jul-17,GBP,0.77
24-Jul-17,GBP,0.77
25-Jul-17,GBP,0.77
26-Jul-17,GBP,0.77
27-Jul-17,GBP,0.77
28-Jul-17,GBP,0.77
29-Jul-17,GBP,0.77
30-Jul-17,GBP,0.77
31-Jul-17,GBP,0.77
01-Aug-17,GBP,0.77
02-Aug-17,GBP,0.77
03-Aug-17,GBP,0.77
04-Aug-17,GBP,0.77
05-Aug-17,GBP,0.77
06-Aug-17,GBP,0.77
07-Aug-17,GBP,0.77
08-Aug-17,GBP,0.77
09-Aug-17,GBP,0.77
10-Aug-17,GBP,0.77
11-Aug-17,GBP,0.77
12-Aug-17,GBP,0.77
13-Aug-17,GBP,0.77
14-Aug-17,GBP,0.77
15-Aug-17,GBP,0.77
16-Aug-17,GBP,0.77
17-Aug-17,GBP,0.77
18-Aug-17,GBP,0.77
19-Aug-17,GBP,0.77
20-Aug-17,GBP,0.77
21-Aug-17,GBP,0.77
22-Aug-17,GBP,0.77
23-Aug-17,GBP,0.77
24-Aug-17,GBP,0.77
25-Aug-17,GBP,0.77
26-Aug-17,GBP,0.77
27-Aug-17,GBP,0.77
28-Aug-17,GBP,0.77
29-Aug-17,GBP,0.77
30-Aug-17,GBP,0.77
31-Aug-17,GBP,0.77
01-Sep-17,GBP,0.75
02-Sep-17,GBP,0.75
03-Sep-17,GBP,0.75
04-Sep-17,GBP,0.75
05-Sep-17,GBP,0.75
06-Sep-17,GBP,0.75
07-Sep-17,GBP,0.75
08-Sep-17,GBP,0.75
09-Sep-17,GBP,0.75
10-Sep-17,GBP,0.75
11-Sep-17,GBP,0.75
12-Sep-17,GBP,0.75
13-Sep-17,GBP,0.75
14-Sep-17,GBP,0.75
15-Sep-17,GBP,0.75
16-Sep-17,GBP,0.75
17-Sep-17,GBP,0.75
18-Sep-17,GBP,0.75
19-Sep-17,GBP,0.75
20-Sep-17,GBP,0.75
21-Sep-17,GBP,0.75
22-Sep-17,GBP,0.75
23-Sep-17,GBP,0.75
24-Sep-17,GBP,0.75
25-Sep-17,GBP,0.75
26-Sep-17,GBP,0.75
27-Sep-17,GBP,0.75
28-Sep-17,GBP,0.75
29-Sep-17,GBP,0.75
30-Sep-17,GBP,0.75
01-Nov-17,GBP,0.76
02-Nov-17,GBP,0.76
03-Nov-17,GBP,0.76
04-Nov-17,GBP,0.76
05-Nov-17,GBP,0.76
06-Nov-17,GBP,0.76
07-Nov-17,GBP,0.76
08-Nov-17,GBP,0.76
09-Nov-17,GBP,0.76
10-Nov-17,GBP,0.76
11-Nov-17,GBP,0.76
12-Nov-17,GBP,0.76
13-Nov-17,GBP,0.76
14-Nov-17,GBP,0.76
15-Nov-17,GBP,0.76
16-Nov-17,GBP,0.76
17-Nov-17,GBP,0.76
18-Nov-17,GBP,0.76
19-Nov-17,GBP,0.76
20-Nov-17,GBP,0.76
21-Nov-17,GBP,0.76
22-Nov-17,GBP,0.76
23-Nov-17,GBP,0.76
24-Nov-17,GBP,0.76
25-Nov-17,GBP,0.76
26-Nov-17,GBP,0.76
27-Nov-17,GBP,0.76
28-Nov-17,GBP,0.76
29-Nov-17,GBP,0.76
30-Nov-17,GBP,0.76
01-Oct-17,GBP,0.76
02-Oct-17,GBP,0.76
03-Oct-17,GBP,0.76
04-Oct-17,GBP,0.76
05-Oct-17,GBP,0.76
06-Oct-17,GBP,0.76
07-Oct-17,GBP,0.76
08-Oct-17,GBP,0.76
09-Oct-17,GBP,0.76
10-Oct-17,GBP,0.76
11-Oct-17,GBP,0.76
12-Oct-17,GBP,0.76
13-Oct-17,GBP,0.76
14-Oct-17,GBP,0.76
15-Oct-17,GBP,0.76
16-Oct-17,GBP,0.76
17-Oct-17,GBP,0.76
18-Oct-17,GBP,0.76
19-Oct-17,GBP,0.76
20-Oct-17,GBP,0.76
21-Oct-17,GBP,0.76
22-Oct-17,GBP,0.76
23-Oct-17,GBP,0.76
24-Oct-17,GBP,0.76
25-Oct-17,GBP,0.76
26-Oct-17,GBP,0.76
27-Oct-17,GBP,0.76
28-Oct-17,GBP,0.76
29-Oct-17,GBP,0.76
30-Oct-17,GBP,0.76
31-Oct-17,GBP,0.76
01-Dec-17,GBP,0.75
02-Dec-17,GBP,0.75
03-Dec-17,GBP,0.75
04-Dec-17,GBP,0.75
05-Dec-17,GBP,0.75
06-Dec-17,GBP,0.75
07-Dec-17,GBP,0.75
08-Dec-17,GBP,0.75
09-Dec-17,GBP,0.75
10-Dec-17,GBP,0.75
11-Dec-17,GBP,0.75
12-Dec-17,GBP,0.75
13-Dec-17,GBP,0.75
14-Dec-17,GBP,0.75
15-Dec-17,GBP,0.75
16-Dec-17,GBP,0.75
17-Dec-17,GBP,0.75
18-Dec-17,GBP,0.75
19-Dec-17,GBP,0.75
20-Dec-17,GBP,0.75
21-Dec-17,GBP,0.75
22-Dec-17,GBP,0.75
23-Dec-17,GBP,0.75
24-Dec-17,GBP,0.75
25-Dec-17,GBP,0.75
26-Dec-17,GBP,0.75
27-Dec-17,GBP,0.75
28-Dec-17,GBP,0.75
29-Dec-17,GBP,0.75
30-Dec-17,GBP,0.75
31-Dec-17,GBP,0.75
01-May-17,GBP,0.77
02-May-17,GBP,0.77
03-May-17,GBP,0.77
04-May-17,GBP,0.77
05-May-17,GBP,0.77
06-May-17,GBP,0.77
07-May-17,GBP,0.77
08-May-17,GBP,0.77
09-May-17,GBP,0.77
10-May-17,GBP,0.77
11-May-17,GBP,0.77
12-May-17,GBP,0.77
13-May-17,GBP,0.77
14-May-17,GBP,0.77
15-May-17,GBP,0.77
16-May-17,GBP,0.77
17-May-17,GBP,0.77
18-May-17,GBP,0.77
19-May-17,GBP,0.77
20-May-17,GBP,0.77
21-May-17,GBP,0.77
22-May-17,GBP,0.77
23-May-17,GBP,0.77
24-May-17,GBP,0.77
25-May-17,GBP,0.77
26-May-17,GBP,0.77
27-May-17,GBP,0.77
28-May-17,GBP,0.77
29-May-17,GBP,0.77
30-May-17,GBP,0.77
31-May-17,GBP,0.77
01-Apr-17,GBP,0.79
02-Apr-17,GBP,0.79
03-Apr-17,GBP,0.79
04-Apr-17,GBP,0.79
05-Apr-17,GBP,0.79
06-Apr-17,GBP,0.79
07-Apr-17,GBP,0.79
08-Apr-17,GBP,0.79
09-Apr-17,GBP,0.79
10-Apr-17,GBP,0.79
11-Apr-17,GBP,0.79
12-Apr-17,GBP,0.79
13-Apr-17,GBP,0.79
14-Apr-17,GBP,0.79
15-Apr-17,GBP,0.79
16-Apr-17,GBP,0.79
17-Apr-17,GBP,0.79
18-Apr-17,GBP,0.79
19-Apr-17,GBP,0.79
20-Apr-17,GBP,0.79
21-Apr-17,GBP,0.79
22-Apr-17,GBP,0.79
23-Apr-17,GBP,0.79
24-Apr-17,GBP,0.79
25-Apr-17,GBP,0.79
26-Apr-17,GBP,0.79
27-Apr-17,GBP,0.79
28-Apr-17,GBP,0.79
29-Apr-17,GBP,0.79
30-Apr-17,GBP,0.79
01-Jun-17,GBP,0.78
02-Jun-17,GBP,0.78
03-Jun-17,GBP,0.78
04-Jun-17,GBP,0.78
05-Jun-17,GBP,0.78
06-Jun-17,GBP,0.78
07-Jun-17,GBP,0.78
08-Jun-17,GBP,0.78
09-Jun-17,GBP,0.78
10-Jun-17,GBP,0.78
11-Jun-17,GBP,0.78
12-Jun-17,GBP,0.78
13-Jun-17,GBP,0.78
14-Jun-17,GBP,0.78
15-Jun-17,GBP,0.78
16-Jun-17,GBP,0.78
17-Jun-17,GBP,0.78
18-Jun-17,GBP,0.78
19-Jun-17,GBP,0.78
20-Jun-17,GBP,0.78
21-Jun-17,GBP,0.78
22-Jun-17,GBP,0.78
23-Jun-17,GBP,0.78
24-Jun-17,GBP,0.78
25-Jun-17,GBP,0.78
26-Jun-17,GBP,0.78
27-Jun-17,GBP,0.78
28-Jun-17,GBP,0.78
29-Jun-17,GBP,0.78
30-Jun-17,GBP,0.78
01-Feb-17,GBP,0.8
02-Feb-17,GBP,0.8
03-Feb-17,GBP,0.8
04-Feb-17,GBP,0.8
05-Feb-17,GBP,0.8
06-Feb-17,GBP,0.8
07-Feb-17,GBP,0.8
08-Feb-17,GBP,0.8
09-Feb-17,GBP,0.8
10-Feb-17,GBP,0.8
11-Feb-17,GBP,0.8
12-Feb-17,GBP,0.8
13-Feb-17,GBP,0.8
14-Feb-17,GBP,0.8
15-Feb-17,GBP,0.8
16-Feb-17,GBP,0.8
17-Feb-17,GBP,0.8
18-Feb-17,GBP,0.8
19-Feb-17,GBP,0.8
20-Feb-17,GBP,0.8
21-Feb-17,GBP,0.8
22-Feb-17,GBP,0.8
23-Feb-17,GBP,0.8
24-Feb-17,GBP,0.8
25-Feb-17,GBP,0.8
26-Feb-17,GBP,0.8
27-Feb-17,GBP,0.8
28-Feb-17,GBP,0.8
01-Jan-17,GBP,0.81
02-Jan-17,GBP,0.81
03-Jan-17,GBP,0.81
04-Jan-17,GBP,0.81
05-Jan-17,GBP,0.81
06-Jan-17,GBP,0.81
07-Jan-17,GBP,0.81
08-Jan-17,GBP,0.81
09-Jan-17,GBP,0.81
10-Jan-17,GBP,0.81
11-Jan-17,GBP,0.81
12-Jan-17,GBP,0.81
13-Jan-17,GBP,0.81
14-Jan-17,GBP,0.81
15-Jan-17,GBP,0.81
16-Jan-17,GBP,0.81
17-Jan-17,GBP,0.81
18-Jan-17,GBP,0.81
19-Jan-17,GBP,0.81
20-Jan-17,GBP,0.81
21-Jan-17,GBP,0.81
22-Jan-17,GBP,0.81
23-Jan-17,GBP,0.81
24-Jan-17,GBP,0.81
25-Jan-17,GBP,0.81
26-Jan-17,GBP,0.81
27-Jan-17,GBP,0.81
28-Jan-17,GBP,0.81
29-Jan-17,GBP,0.81
30-Jan-17,GBP,0.81
31-Jan-17,GBP,0.81
01-Mar-17,GBP,0.81
02-Mar-17,GBP,0.81
03-Mar-17,GBP,0.81
04-Mar-17,GBP,0.81
05-Mar-17,GBP,0.81
06-Mar-17,GBP,0.81
07-Mar-17,GBP,0.81
08-Mar-17,GBP,0.81
09-Mar-17,GBP,0.81
10-Mar-17,GBP,0.81
11-Mar-17,GBP,0.81
12-Mar-17,GBP,0.81
13-Mar-17,GBP,0.81
14-Mar-17,GBP,0.81
15-Mar-17,GBP,0.81
16-Mar-17,GBP,0.81
17-Mar-17,GBP,0.81
18-Mar-17,GBP,0.81
19-Mar-17,GBP,0.81
20-Mar-17,GBP,0.81
21-Mar-17,GBP,0.81
22-Mar-17,GBP,0.81
23-Mar-17,GBP,0.81
24-Mar-17,GBP,0.81
25-Mar-17,GBP,0.81
26-Mar-17,GBP,0.81
27-Mar-17,GBP,0.81
28-Mar-17,GBP,0.81
29-Mar-17,GBP,0.81
30-Mar-17,GBP,0.81
31-Mar-17,GBP,0.81
01-Jul-18,GBP,0.76
02-Jul-18,GBP,0.76
03-Jul-18,GBP,0.76
04-Jul-18,GBP,0.76
05-Jul-18,GBP,0.76
06-Jul-18,GBP,0.76
07-Jul-18,GBP,0.76
08-Jul-18,GBP,0.76
09-Jul-18,GBP,0.76
10-Jul-18,GBP,0.76
11-Jul-18,GBP,0.76
12-Jul-18,GBP,0.76
13-Jul-18,GBP,0.76
14-Jul-18,GBP,0.76
15-Jul-18,GBP,0.76
16-Jul-18,GBP,0.76
17-Jul-18,GBP,0.76
18-Jul-18,GBP,0.76
19-Jul-18,GBP,0.76
20-Jul-18,GBP,0.76
21-Jul-18,GBP,0.76
22-Jul-18,GBP,0.76
23-Jul-18,GBP,0.76
24-Jul-18,GBP,0.76
25-Jul-18,GBP,0.76
26-Jul-18,GBP,0.76
27-Jul-18,GBP,0.76
28-Jul-18,GBP,0.76
29-Jul-18,GBP,0.76
30-Jul-18,GBP,0.76
31-Jul-18,GBP,0.76
01-Aug-18,GBP,0.78
02-Aug-18,GBP,0.78
03-Aug-18,GBP,0.78
04-Aug-18,GBP,0.78
05-Aug-18,GBP,0.78
06-Aug-18,GBP,0.78
07-Aug-18,GBP,0.78
08-Aug-18,GBP,0.78
09-Aug-18,GBP,0.78
10-Aug-18,GBP,0.78
11-Aug-18,GBP,0.78
12-Aug-18,GBP,0.78
13-Aug-18,GBP,0.78
14-Aug-18,GBP,0.78
15-Aug-18,GBP,0.78
16-Aug-18,GBP,0.78
17-Aug-18,GBP,0.78
18-Aug-18,GBP,0.78
19-Aug-18,GBP,0.78
20-Aug-18,GBP,0.78
21-Aug-18,GBP,0.78
22-Aug-18,GBP,0.78
23-Aug-18,GBP,0.78
24-Aug-18,GBP,0.78
25-Aug-18,GBP,0.78
26-Aug-18,GBP,0.78
27-Aug-18,GBP,0.78
28-Aug-18,GBP,0.78
29-Aug-18,GBP,0.78
30-Aug-18,GBP,0.78
31-Aug-18,GBP,0.78
01-Sep-18,GBP,0.77
02-Sep-18,GBP,0.77
03-Sep-18,GBP,0.77
04-Sep-18,GBP,0.77
05-Sep-18,GBP,0.77
06-Sep-18,GBP,0.77
07-Sep-18,GBP,0.77
08-Sep-18,GBP,0.77
09-Sep-18,GBP,0.77
10-Sep-18,GBP,0.77
11-Sep-18,GBP,0.77
12-Sep-18,GBP,0.77
13-Sep-18,GBP,0.77
14-Sep-18,GBP,0.77
15-Sep-18,GBP,0.77
16-Sep-18,GBP,0.77
17-Sep-18,GBP,0.77
18-Sep-18,GBP,0.77
19-Sep-18,GBP,0.77
20-Sep-18,GBP,0.77
21-Sep-18,GBP,0.77
22-Sep-18,GBP,0.77
23-Sep-18,GBP,0.77
24-Sep-18,GBP,0.77
25-Sep-18,GBP,0.77
26-Sep-18,GBP,0.77
27-Sep-18,GBP,0.77
28-Sep-18,GBP,0.77
29-Sep-18,GBP,0.77
30-Sep-18,GBP,0.77
01-Nov-18,GBP,0.77
02-Nov-18,GBP,0.77
03-Nov-18,GBP,0.77
04-Nov-18,GBP,0.77
05-Nov-18,GBP,0.77
06-Nov-18,GBP,0.77
07-Nov-18,GBP,0.77
08-Nov-18,GBP,0.77
09-Nov-18,GBP,0.77
10-Nov-18,GBP,0.77
11-Nov-18,GBP,0.77
12-Nov-18,GBP,0.77
13-Nov-18,GBP,0.77
14-Nov-18,GBP,0.77
15-Nov-18,GBP,0.77
16-Nov-18,GBP,0.77
17-Nov-18,GBP,0.77
18-Nov-18,GBP,0.77
19-Nov-18,GBP,0.77
20-Nov-18,GBP,0.77
21-Nov-18,GBP,0.77
22-Nov-18,GBP,0.77
23-Nov-18,GBP,0.77
24-Nov-18,GBP,0.77
25-Nov-18,GBP,0.77
26-Nov-18,GBP,0.77
27-Nov-18,GBP,0.77
28-Nov-18,GBP,0.77
29-Nov-18,GBP,0.77
30-Nov-18,GBP,0.77
01-Oct-18,GBP,0.77
02-Oct-18,GBP,0.77
03-Oct-18,GBP,0.77
04-Oct-18,GBP,0.77
05-Oct-18,GBP,0.77
06-Oct-18,GBP,0.77
07-Oct-18,GBP,0.77
08-Oct-18,GBP,0.77
09-Oct-18,GBP,0.77
10-Oct-18,GBP,0.77
11-Oct-18,GBP,0.77
12-Oct-18,GBP,0.77
13-Oct-18,GBP,0.77
14-Oct-18,GBP,0.77
15-Oct-18,GBP,0.77
16-Oct-18,GBP,0.77
17-Oct-18,GBP,0.77
